name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG AMY 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG AMY 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 07-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AMY 08-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG AST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG AST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect,soz
EEG AST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG EKG1-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG EKG2-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 07-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 08-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 09-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 10-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 11-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 12-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 13-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 14-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 15-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 16-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 17-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 18-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 19-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 20-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 21-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 22-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 23-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 24-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 25-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 26-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 27-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 28-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 29-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 30-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 31-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 32-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 33-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 34-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 35-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 36-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 37-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 38-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 39-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 40-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 41-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG G 42-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 43-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 44-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 45-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG G 46-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 47-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 48-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 49-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG G 50-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG G 51-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG G 52-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 53-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 54-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 55-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 56-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 57-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG G 58-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 59-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 60-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG G 61-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 62-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 63-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG G 64-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG HIP 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
