name	x	y	z	size
ECG1	n/a	n/a	n/a	n/a
ECG2	n/a	n/a	n/a	n/a
LA1	-15.5442	-6.35149	-17.29570874	n/a
LA2	-20.7477	-5.56966	-19.8526847	n/a
LA3	-25.9977	-5.3895	-21.53182899	n/a
LA4	-30.6901	-4.68245	-24.13110155	n/a
LAT1	-26.3867	-16.166	-32.58707477	n/a
LAT2	-31.4834	-12.0501	-42.41522353	n/a
LAT3	-40.8281	-6.41823	-48.82902089	n/a
LAT4	-47.6276	1.25079	-49.400661	n/a
LFP1	-2.6004	52.8186	-18.53428584	n/a
LFP2	-7.48169	62.7029	-20.2708099	n/a
LFP3	-16.539	68.6023	-18.44602753	n/a
LFP4	-26.0941	66.1204	-15.73638903	n/a
LFP5	-35.8281	64.0858	-10.895426	n/a
LFP6	-42.9819	59.4107	-3.912849941	n/a
LFP7	-48.2183	52.6157	2.341768927	n/a
LFP8	-51.3853	41.7916	4.666084515	n/a
LG1	-39.9076	53.7001	18.05286166	n/a
LG10	-49.1325	39.507	10.82214132	n/a
LG11	-49.6835	31.7485	16.3763985	n/a
LG12	-50.5275	22.7869	21.49484772	n/a
LG13	-48.1592	19.0414	35.87158398	n/a
LG14	-49.8669	12.7024	40.47239301	n/a
LG15	-52.2568	4.10566	45.33899647	n/a
LG16	-57.8283	-12.2171	44.95347527	n/a
LG17	-47.9703	47.5045	-6.758113524	n/a
LG18	-52.7004	36.5649	0.910399779	n/a
LG19	-55.1486	28.7432	9.058864791	n/a
LG2	-39.4328	45.1414	24.24649976	n/a
LG20	-56.6958	21.3928	13.1776427	n/a
LG21	-57.8102	14.6478	21.11668711	n/a
LG22	-60.5222	7.13998	28.85361362	n/a
LG23	-60.2396	1.06094	34.00710515	n/a
LG24	-63.144	-11.6226	37.17614182	n/a
LG25	-48.5832	43.1232	-14.23636458	n/a
LG26	-51.5294	34.6664	-8.313378829	n/a
LG27	-56.4219	25.1141	1.361141951	n/a
LG28	-58.1863	19.1585	6.895890922	n/a
LG29	-58.8862	11.9518	11.44556268	n/a
LG3	-42.4956	35.6945	28.68650901	n/a
LG30	-62.9358	4.66257	20.22973217	n/a
LG31	-64.3664	-3.66595	25.61854581	n/a
LG32	-64.103	-12.7682	29.51504976	n/a
LG33	-57.2159	18.6291	-14.80138901	n/a
LG34	-61.2831	11.781	-6.834269506	n/a
LG35	-63.8219	6.62521	0.289921009	n/a
LG36	-67.3418	-0.579053	7.017194302	n/a
LG37	-69.4318	-8.38176	13.10433914	n/a
LG38	-70.5776	-18.0735	16.95301067	n/a
LG39	-70.7595	-26.795	23.58980748	n/a
LG4	-41.7184	27.6552	35.02933273	n/a
LG40	-68.5702	-33.8556	31.69855035	n/a
LG41	-59.2301	14.1326	-25.38037332	n/a
LG42	-63.3569	4.42413	-18.28775131	n/a
LG43	-66.2198	-2.85333	-10.93785244	n/a
LG44	-67.1506	-7.71457	-3.255928264	n/a
LG45	-70.0517	-14.8543	5.472047702	n/a
LG46	-69.5529	-24.244	7.490007457	n/a
LG47	-69.7676	-31.5054	14.27900844	n/a
LG48	-68.4782	-38.5483	23.75466115	n/a
LG49	-53.5326	10.6733	-44.548603	n/a
LG5	-43.6321	18.4103	43.78350943	n/a
LG50	-58.2111	4.82878	-34.62784673	n/a
LG51	-63.52	-2.87124	-24.24285673	n/a
LG52	-68.2039	-9.43312	-17.16766003	n/a
LG53	-68.9839	-17.2134	-12.98029318	n/a
LG54	-68.9992	-21.2995	-3.090856799	n/a
LG55	-70.5923	-29.6254	4.198558724	n/a
LG56	-70.4485	-36.2822	11.99472385	n/a
LG57	-47.6276	1.25079	-49.400661	n/a
LG58	-56.8955	-4.33602	-43.35058024	n/a
LG59	-61.2788	-10.2921	-34.47280624	n/a
LG6	-43.1108	13.8399	46.36297664	n/a
LG60	-64.405	-17.7924	-26.70348863	n/a
LG61	-69.1086	-25.0487	-21.93387904	n/a
LG62	-70.074	-31.4553	-13.152599	n/a
LG63	-71.5824	-37.5679	-5.671514716	n/a
LG64	-69.1784	-43.9151	4.211362929	n/a
LG7	-44.5618	5.28216	50.27855798	n/a
LG8	-48.5805	-8.25613	55.65408633	n/a
LG9	-46.7781	50.818	7.001734236	n/a
LH1	-23.69	-13.7281	-22.03015924	n/a
LH2	-29.1378	-13.6158	-23.32184442	n/a
LH3	-36.3886	-14.9165	-26.80603668	n/a
LH4	-42.445	-14.6644	-24.84480564	n/a
LMT1	-41.1481	-45.6955	-25.61617438	n/a
LMT2	-47.2384	-37.227	-28.78632393	n/a
LMT3	-53.3277	-30.2104	-32.40753998	n/a
LMT4	-60.4356	-21.1805	-34.91098233	n/a
LO1	-9.65584	-85.8695	28.27497847	n/a
LO2	-16.4702	-90.3489	33.01324331	n/a
LO5	-41.5032	-77.4123	31.83301193	n/a
LO6	-50.8093	-68.9299	28.17705153	n/a
LOF1	14.2329	30.8467	-27.99926461	n/a
LOF2	4.26801	28.6063	-30.8416461	n/a
LOF3	-8.73372	27.5893	-30.81129258	n/a
LOF4	-19.2433	27.253	-28.57698875	n/a
