name	x	y	z	size
EEG EKG 01-Ref	n/a	n/a	n/a	n/a
EEG EKG 02-Ref	n/a	n/a	n/a	n/a
EEG LST 01-Ref	-50.6258	-24.6203	-29.5339351025558	n/a
EEG LST 02-Ref	-59.9572	-22.4787	-30.9927538981621	n/a
EEG LST 03-Ref	-66.5634	-19.5122	-25.1194938146834	n/a
EEG LST 04-Ref	-67.195	-15.1941	-15.9615180674883	n/a
EEG MST 01-Ref	8.88843	-78.0364	-4.77953938266616	n/a
EEG MST 02-Ref	19.7475	-74.9406	-11.3675778064042	n/a
EEG MST 03-Ref	31.7933	-68.8411	-15.0655516081947	n/a
EEG MST 04-Ref	39.1428	-63.8769	-17.0591078263291	n/a
EEG OC 03-Ref	34.9856	-34.7961	71.7697775068431	n/a
EEG OC 04-Ref	26.1452	-36.6153	77.8419486474203	n/a
EEG OC 05-Ref	13.6693	-40.9915	78.1674157126333	n/a
EEG OC 06-Ref	4.38672	-33.3121	70.1538642931656	n/a
EEG PST 01-Ref	24.5154	-90.6324	28.1945289969234	n/a
EEG PST 02-Ref	35.6835	-86.676	25.9653917039141	n/a
EEG PST 03-Ref	45.556	-79.4599	21.6863288994322	n/a
EEG PST 04-Ref	51.9425	-69.8255	19.9619988897394	n/a
EEG PST 05-Ref	59.2026	-60.0757	18.1514106894657	n/a
EEG PST 06-Ref	65.8927	-50.1506	15.0036412887498	n/a
EEG RG 01-Ref	17.4	47.9015	-22.5877109109286	n/a
EEG RG 02-Ref	27.513	47.6195	-18.7903615554162	n/a
EEG RG 03-Ref	37.3763	45.6724	-15.5883142106989	n/a
EEG RG 04-Ref	49.1623	42.5188	-1.31183158911621	n/a
EEG RG 05-Ref	52.1608	41.258	5.80234134980207	n/a
EEG RG 06-Ref	49.8763	26.7	13.4047463097175	n/a
EEG RG 07-Ref	48.7595	24.133	23.6288042053429	n/a
EEG RG 08-Ref	47.5019	20.7496	35.5627989190366	n/a
EEG RG 09-Ref	13.4018	59.3584	-19.0388665802944	n/a
EEG RG 10-Ref	26.4428	58.7136	-16.4147574138702	n/a
EEG RG 11-Ref	36.2555	56.0263	-10.2301947189003	n/a
EEG RG 12-Ref	45.9407	52.8948	2.85889346997771	n/a
EEG RG 13-Ref	44.7474	48.9317	10.3701341303679	n/a
EEG RG 14-Ref	44.0976	40.1986	15.8472007370172	n/a
EEG RG 15-Ref	41.2766	33.6796	27.8038121097122	n/a
EEG RG 16-Ref	41.4422	29.1469	38.5743183680282	n/a
EEG RG 17-Ref	57.6647	-3.54888	-44.2556432026637	n/a
EEG RG 18-Ref	61.0677	-1.72404	-34.3707110222296	n/a
EEG RG 19-Ref	62.6727	0.496425	-22.682373026515	n/a
EEG RG 20-Ref	62.7112	-1.74207	-8.7385454972495	n/a
EEG RG 21-Ref	60.864	1.55682	9.86098458325341	n/a
EEG RG 22-Ref	57.1737	-1.65281	20.9008897422992	n/a
EEG RG 23-Ref	53.9533	-0.768127	32.3528675295554	n/a
EEG RG 24-Ref	51.7865	0.883169	40.7706545074858	n/a
EEG RG 25-Ref	52.0532	7.04659	-47.9730538457495	n/a
EEG RG 26-Ref	56.8957	8.15094	-37.6818661994063	n/a
EEG RG 27-Ref	57.5202	7.45238	-25.795232480679	n/a
EEG RG 28-Ref	59.3088	7.42136	-8.89258526701125	n/a
EEG RG 29-Ref	56.7301	12.8576	10.0532896772293	n/a
EEG RG 30-Ref	56.1691	9.84373	22.6108998660726	n/a
EEG RG 31-Ref	51.8747	8.8872	33.5345500580276	n/a
EEG RG 32-Ref	47.1152	9.22287	41.3398365202948	n/a
EEG RG 33-Ref	56.3589	-8.90504	-41.3568418885462	n/a
EEG RG 34-Ref	60.8364	-8.01551	-32.0876757664482	n/a
EEG RG 35-Ref	64.8343	-8.35791	-23.1080763272499	n/a
EEG RG 36-Ref	63.8071	-6.92613	-7.6289364221837	n/a
EEG RG 37-Ref	61.7658	-9.3215	9.18436281531468	n/a
EEG RG 38-Ref	57.5267	-15.1535	21.1685615417919	n/a
EEG RG 39-Ref	53.8008	-16.135	33.0983751152963	n/a
EEG RG 40-Ref	50.3766	-15.624	42.9429698583632	n/a
EEG RG 41-Ref	54.7019	0.803658	-45.7895347409992	n/a
EEG RG 42-Ref	58.6927	1.69938	-35.6059861679302	n/a
EEG RG 43-Ref	64.5349	-1.25612	-24.521604287592	n/a
EEG RG 44-Ref	63.7832	-2.06763	-9.33334207453917	n/a
EEG RG 45-Ref	63.0992	-1.01443	6.68204661150069	n/a
EEG RG 46-Ref	57.7829	-2.32059	22.0633263800165	n/a
EEG RG 47-Ref	51.1306	-2.22202	33.4296796120945	n/a
EEG RG 48-Ref	49.3914	-2.63122	40.1947035351824	n/a
EEG RG 49-Ref	40.4959	-49.1349	-22.5329869778269	n/a
EEG RG 50-Ref	52.8686	-54.3179	-22.3464627688763	n/a
EEG RG 51-Ref	59.76	-53.9067	-11.3610200219268	n/a
EEG RG 52-Ref	63.5431	-47.2031	1.96353208245735	n/a
EEG RG 53-Ref	66.7862	-45.9585	10.5014331724883	n/a
EEG RG 54-Ref	64.5697	-44.0001	19.7382924496185	n/a
EEG RG 55-Ref	59.034	-40.8823	31.4183032142854	n/a
EEG RG 56-Ref	56.6001	-37.3626	41.0664054791455	n/a
EEG RG 57-Ref	43.2034	-35.7415	-28.0780039385864	n/a
EEG RG 58-Ref	51.5583	-38.6976	-25.272164355623	n/a
EEG RG 59-Ref	60.6741	-38.7654	-15.0530443166347	n/a
EEG RG 60-Ref	61.4805	-36.0456	-5.09445312896423	n/a
EEG RG 61-Ref	62.9999	-32.9942	6.67430397601748	n/a
EEG RG 62-Ref	62.9679	-33.4336	16.660053192539	n/a
EEG RG 63-Ref	59.5913	-29.5976	27.6694773876466	n/a
EEG RG 64-Ref	53.121	-26.6657	39.0365454111617	n/a
EEG RH 01-Ref	19.1194	-33.609	-7.3166580819499	n/a
EEG RH 02-Ref	23.8389	-32.1734	-7.26840884258076	n/a
EEG RH 03-Ref	28.6672	-30.5178	-9.90778958602208	n/a
EEG RH 04-Ref	33.847	-28.3429	-12.201106820971	n/a
EEG RH 05-Ref	40.9062	-25.4017	-12.4331133284902	n/a
EEG RH 06-Ref	46.2408	-23.1565	-12.2989955590425	n/a
EEG RH 07-Ref	50.2263	-21.5202	-13.458524770671	n/a
EEG RH 08-Ref	56.6505	-19.8866	-11.4400488254889	n/a
