name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
ECG1	ECOG	µV	0.0	250.0	Electrocorticography	500.0	bad	n/a
ECG2	ECOG	µV	0.0	250.0	Electrocorticography	500.0	bad	n/a
LA1	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	soz
LA2	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect,soz
LA3	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect,soz
LA4	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect,soz
LAT1	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect
LAT2	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect
LAT3	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	resect
LAT4	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP1	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP2	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP3	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP4	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP5	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP6	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP7	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LFP8	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG1	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG10	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG11	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG12	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG13	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG14	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG15	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG16	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG17	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG18	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG19	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG2	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
LG20	ECOG	µV	0.0	250.0	Electrocorticography	500.0	good	n/a
