name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG EKG-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LAD 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LAD 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LAD 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LAD 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG LAST 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LFPA 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LFPA 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LFPA 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LFPA 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LFPA 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LFPA 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LHD 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LHD 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LHD 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LHD 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG LMST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LMST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG LMST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG LMST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect,soz
EEG LPA 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPA 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPA 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPA 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG LPST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG RAD 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG RAD 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG RAD 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RAD 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG RAST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RAST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RAST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RAST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFP 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFP 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFP 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFP 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RFPA 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RHD 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RHD 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG RHD 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG RHD 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RMST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RMST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RMST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RMST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG RPT 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RPT 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RPT 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG RPT 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
