name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EKG1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
EKG2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LAT2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LAT3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LAT4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDA1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDA2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDA3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDA4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDH1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDH2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDH3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LDH4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LFP4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LFP5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LFP6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LFP7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LFP8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG10	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG11	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG12	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG13	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG14	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG15	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG16	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG17	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG18	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG19	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG20	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG21	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG22	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG23	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG24	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG25	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG26	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG27	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG28	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG29	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG30	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG31	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG32	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG33	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG34	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG35	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG36	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG37	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG38	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG39	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG40	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG41	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG42	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG43	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG44	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG45	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG46	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG47	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG48	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG49	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG50	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG51	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG52	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG53	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG54	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG55	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG56	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG57	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG58	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG59	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG60	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG61	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG62	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG63	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG64	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LG9	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LMT2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LMT3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LMT4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LO4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LO5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LO6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LOP3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LOP4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LOP5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LOP6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LP6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LP7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LP8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LPT2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LPT3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
LPT4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RAT2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RAT3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RAT4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDH1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDH2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDH3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDH4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RFP4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RFP5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
