name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG AST 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG AST 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AST 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG AST 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG EKG 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG EKG 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG GRID 01-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 02-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 03-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 04-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 05-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 06-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 07-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 08-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 09-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 10-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 11-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 12-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 13-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 14-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 15-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 16-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 17-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 18-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 19-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 20-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG GRID 21-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 22-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 23-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 24-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 25-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 26-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 27-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 28-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 29-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 30-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 31-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 32-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 33-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 34-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	bad	n/a
EEG GRID 35-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 36-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 37-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 38-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 39-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 40-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 41-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG GRID 42-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	resect
EEG GRID 43-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 44-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
EEG GRID 45-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 46-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 47-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	soz
EEG GRID 48-Ref	ECOG	µV	0.0	256.0	Electrocorticography	512.0	good	n/a
