name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
DNET11	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET12	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET13	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET14	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET15	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET16	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET17	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET18	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET21	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET22	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET23	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET24	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET25	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET26	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET27	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
DNET28	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
EKG1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
EKG2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
FP6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
FP7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
FP8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RAT1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RAT2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RAT3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RAT4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDA1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDA4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDA5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDA6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDA7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDA8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHA1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHA2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHA8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHP1	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP2	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP3	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP4	ECOG	µV	0.0	128.0	Electrocorticography	256.0	bad	n/a
RDHP5	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP6	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP7	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RDHP8	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG01	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG02	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG03	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG04	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG05	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG06	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG07	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG08	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG09	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG10	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG11	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG12	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG13	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG14	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG15	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG16	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG17	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG18	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG19	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
RG20	ECOG	µV	0.0	128.0	Electrocorticography	256.0	good	n/a
